ICCID,Device ID,Zone,Session Start Time,Data Volume (KB),Country,Carrier,Billable,Rate Plan,Service Type,Data Volume (MB),Rounded Data Volume
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 03:32 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 03:32 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 03:31 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 03:23 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 03:10 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 03:07 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 03:05 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 02:55 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 02:46 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 02:34 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 02:32 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 02:30 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 02:21 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 02:21 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 02:08 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 02:06 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 01:59 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 01:49 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 01:30 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 01:16 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 01:14 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 01:04 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:59 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:55 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:52 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:51 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:50 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:44 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:39 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:38 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:38 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:38 AM UTC,60.0,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.0,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:37 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:33 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:20 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:17 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:15 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:09 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:04 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:02 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/13/2023 12:00 AM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:58 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:56 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:54 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:41 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:38 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:37 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:30 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:28 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:26 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:25 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:20 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:12 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:05 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:01 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 11:00 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:56 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:53 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:47 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:43 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:39 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:37 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:34 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:30 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:26 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:24 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:22 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:19 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 10:05 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:56 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:51 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:47 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:46 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:42 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:40 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:39 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:38 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:37 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:34 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:32 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:30 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:27 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:23 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:22 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:20 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:17 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:14 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:12 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:10 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:07 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:05 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:05 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:05 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:02 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 09:01 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:59 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:56 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:55 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:53 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:51 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:48 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:45 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:43 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:41 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:39 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:38 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:37 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:36 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:35 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:34 PM UTC,60.002,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.002,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:33 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:32 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:31 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:30 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:29 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:28 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:26 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:25 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:24 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:23 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:22 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:20 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:17 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:15 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:14 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:13 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:13 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:11 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:10 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:09 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:08 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:08 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:07 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:06 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:05 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:04 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:04 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:03 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:02 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:01 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:01 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 08:00 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 07:59 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 07:58 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 07:58 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 07:57 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 07:57 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 07:56 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 07:55 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 07:55 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
8931082022031645040,,KPN - Europe Economy Zone,10/12/2023 07:54 PM UTC,60.001,Greece,Cosmote,Yes,GigHub Inc EU Eco 50.000MB DATA,Standard,60.001,60.0
